2021-03-24,69,4933
2021-03-24,79,6604
2021-03-24,89,7051
2021-03-24,90,3022
2021-03-25,0,27036
2021-03-25,09,50
2021-03-25,19,74
2021-03-25,29,282
2021-03-25,39,618
2021-03-25,49,1287
2021-03-25,59,2844
2021-03-25,69,4936
2021-03-25,79,6633
2021-03-25,89,7046
2021-03-25,90,3060
2021-03-26,0,27242
2021-03-26,09,47
2021-03-26,19,82
2021-03-26,29,301
2021-03-26,39,632
2021-03-26,49,1327
2021-03-26,59,2884
2021-03-26,69,5052
2021-03-26,79,6664
2021-03-26,89,7014
2021-03-26,90,3023
2021-03-27,0,27259
2021-03-27,09,52
2021-03-27,19,74
2021-03-27,29,293
2021-03-27,39,643
2021-03-27,49,1304
2021-03-27,59,2887
2021-03-27,69,5073
2021-03-27,79,6627
2021-03-27,89,7056
2021-03-27,90,3024
2021-03-28,0,27712
2021-03-28,09,46
2021-03-28,19,78
2021-03-28,29,313
2021-03-28,39,674
2021-03-28,49,1349
2021-03-28,59,2958
2021-03-28,69,5144
2021-03-28,79,6724
2021-03-28,89,7113
2021-03-28,90,3075
2021-03-29,0,28322
2021-03-29,09,46
2021-03-29,19,78
2021-03-29,29,324
2021-03-29,39,680
2021-03-29,49,1407
2021-03-29,59,3052
2021-03-29,69,5299
2021-03-29,79,6851
2021-03-29,89,7211
2021-03-29,90,3124
2021-03-30,0,28510
2021-03-30,09,45
2021-03-30,19,83
2021-03-30,29,321
2021-03-30,39,680
2021-03-30,49,1423
2021-03-30,59,3091
2021-03-30,69,5361
2021-03-30,79,6886
2021-03-30,89,7209
2021-03-30,90,3149
2021-03-31,0,28463
2021-03-31,09,40
2021-03-31,19,92
2021-03-31,29,312
2021-03-31,39,681
2021-03-31,49,1421
2021-03-31,59,3111
2021-03-31,69,5359
2021-03-31,79,6887
2021-03-31,89,7176
2021-03-31,90,3138
2021-04-01,0,28581
2021-04-01,09,41
2021-04-01,19,90
2021-04-01,29,313
2021-04-01,39,705
2021-04-01,49,1437
